title,city_name,salon,nb_rooms,nb_baths,surface_area,price_n,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine Équipée,Duplex,Meublé,Parking,Sécurité,Terrasse,city_grouped_Autres,city_grouped_Bouskoura,city_grouped_Casablanca,city_grouped_El Jadida,city_grouped_Fès,city_grouped_Kénitra,city_grouped_Marrakech,city_grouped_Martil,city_grouped_Meknès,city_grouped_Mohammedia,city_grouped_Rabat,city_grouped_Saidia,city_grouped_Salé,city_grouped_Tanger,city_grouped_Temara,nb_total_pieces
Appartement Neuf à vendre à Temara,Temara,1.0,2.0,2.0,84.0,1200000.0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement de 99m² à vendre Casablanca,Casablanca,1.0,2.0,2.0,66.0,850000.0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 66 m² à Kénitra,Kénitra,1.0,3.0,1.0,66.0,340000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre avec ou sans meubles,Tanger,1.0,2.0,2.0,111.0,1250000.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre 60 m² à Temara,Temara,1.0,2.0,2.0,60.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement à vendre a Saidia proche de la plage,Saidia,1.0,2.0,2.0,80.0,890000.0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
Appartement à vendre 3 chambres,Mohammedia,1.0,3.0,2.0,106.0,1050000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
Appartement à vendre 76 m² à Tétouan,Tétouan,1.0,2.0,2.0,76.0,650000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre AL assil hay Mohmmadi,Casablanca,1.0,2.0,2.0,60.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Apparemment à vendre Bouznika COSTA BEACH,Bouznika,1.0,2.0,2.0,90.0,1200000.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
APPARTEMENT A VENDRE 2 ETG CHELLALAT,Mohammedia,1.0,2.0,1.0,80.0,320000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement à vendre 95 m² à Temara,Temara,1.0,2.0,2.0,95.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
شقة للبيع بالسعيدية 39 بالدعم,Saidia,1.0,2.0,1.0,68.0,490000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
شقة للبيع بالسعيدية 39 بالدعم 49 بلا دعم,Saidia,1.0,2.0,1.0,65.0,490000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
Appartement à vendre 65 m² à Casablanca,Casablanca,1.0,3.0,1.0,65.0,460000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Apparte mhamid 9 100 m² 5 pièces,Marrakech,2.0,2.0,2.0,100.0,890000.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Appartement à vendre a Saidia votre porte seul,Saidia,1.0,2.0,2.0,80.0,890000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
Apt 3Chambres 2S Résidence sécurisée/Busway Oulfa,Casablanca,2.0,2.0,2.0,84.0,800000.0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
"A Belvédère, Lumineux 112m², sans vis à vis",Casablanca,1.0,3.0,2.0,112.0,1512000.0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Apt/Investissement-Habitation/CaféWaw FarahEssalem,Casablanca,1.0,2.0,1.0,56.0,265000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appart route de Casablanca à vendre,Marrakech,1.0,2.0,2.0,110.0,890000.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement Vue Dégagée,Kénitra,1.0,2.0,2.0,84.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 84 m² à Riad Loudaya .Temara.,Temara,1.0,3.0,2.0,84.0,1400000.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
Appartement à vendre 68 m² à Marrakech,Marrakech,1.0,2.0,1.0,68.0,952000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 92 m² à Salé,Salé,2.0,2.0,2.0,92.0,828000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
Appartement à vendre meublé,Rabat,1.0,1.0,2.0,62.0,1200000.0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
appartement a vendre sur Ain atik,Ain Attig,1.0,2.0,1.0,59.0,450000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 48 m² à Casablanca,Casablanca,1.0,1.0,1.0,48.0,880000.0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Guiche lodaya-Appartement en vente,Rabat,1.0,2.0,1.0,83.0,1100000.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartement 34 m² à Casablanca,Casablanca,1.0,1.0,1.0,34.0,750000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre complexe arij aouama,Tanger,1.0,2.0,2.0,75.0,410000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
احسن شقة في السعيدية appartement meublé,Saidia,1.0,2.0,2.0,80.0,890000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
rez de chaussée 101m² a hay essalam,El Jadida,1.0,2.0,2.0,101.0,600000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 74 m² à Marrakech,Marrakech,1.0,2.0,2.0,61.0,660000.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 3 chambres à Les Princesses,Casablanca,2.0,3.0,2.0,112.0,2100000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 160 m² à Temara,Temara,2.0,3.0,3.0,160.0,1500000.0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
"2 chambres Plein Sud, en face aquaparc Darb",Casablanca,2.0,2.0,3.0,117.0,1670000.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement sidi maarouf hay Nassim 9azabri,Casablanca,1.0,3.0,90.0,88.0,800000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 116 m² à Martil,Martil,1.0,2.0,2.0,116.0,1450000.0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
appartement de 84 m² à vendre,Casablanca,1.0,2.0,2.0,84.0,700000.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 70 m² à Casablanca,Casablanca,1.0,2.0,1.0,70.0,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 101 m² à Agadir,Agadir,1.0,2.0,2.0,101.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre à hay mohammadi Agadir,Agadir,1.0,2.0,1.0,49.0,480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 77 m² à Temara,Temara,1.0,2.0,1.0,77.0,630000.0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement à vendre 98 m² à Casablanca,Casablanca,2.0,2.0,2.0,98.0,1000000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement vue mer à vendre 77 m² à Sidi Rahal,Sidi Rahal,1.0,2.0,1.0,77.0,470000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 88 m² à Temara,Temara,1.0,3.0,2.0,88.0,850000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
"2 chambres , salon , cuisine équipée",Marrakech,1.0,2.0,1.0,64.0,460000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 122 m² à Salé,Salé,1.0,3.0,2.0,122.0,1500000.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
Appartement à vendre 65 m² à Bouznika dahomey,Bouznika,2.0,2.0,2.0,65.0,650000.0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 77m2 à Guéliz,Marrakech,1.0,2.0,1.0,88.0,1350000.0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
APPARTEMENT NEUF DE 107M² À SOKNA WA TAAMIR,Tétouan,1.0,2.0,2.0,107.0,1140000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 92 m² à Casablanca,Casablanca,1.0,2.0,2.0,92.0,1030000.0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 114 m² à Oujda,Oujda,1.0,3.0,1.0,114.0,480000.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 80 m² à Mohammedia,Mohammedia,2.0,2.0,2.0,80.0,1000000.0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
Appartement à vendre 132 m² à Mohammedia,Mohammedia,2.0,2.0,2.0,132.0,890000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
Apt/Bon prix/Café Waw FarahEssalem Grand Boulevard,Casablanca,1.0,2.0,1.0,56.0,265000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartements a vendre complexe Marwa Tanger,Tanger,1.0,2.0,2.0,55.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement d'exception à Hay Hassani – 183 m²,Casablanca,1.0,3.0,2.0,138.0,1920000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement 76 m² Moderne à Bouskoura,Bouskoura,1.0,2.0,2.0,76.0,755000.0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 116 m² à Mohammedia,Mohammedia,2.0,2.0,1.0,116.0,1400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
Appartement à vendre 69 m² à Tanger,Tanger,1.0,2.0,1.0,69.0,11500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre 49 m² à hay Oulfa Casablanca,Casablanca,1.0,2.0,2.0,49.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement de luxe de 62 m² à vendre à Marrakech.,Marrakech,1.0,2.0,1.0,62.0,440000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement 77m² à vendre à Marrakech,Marrakech,1.0,2.0,2.0,77.0,780000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
شقق للبيع 92 m² في الدار البيضاء,Casablanca,2.0,2.0,2.0,92.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement de luxe à vendre 87 m² à Casablanca,Casablanca,1.0,2.0,2.0,87.0,895000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Superbe Appartement 3Chs 148m2 a 2Mars,Casablanca,2.0,3.0,2.0,53.0,1800000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 3 chambres à Les Princesses,Casablanca,2.0,3.0,2.0,112.0,2100000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Apt très haut standing côté palais saoudien,Casablanca,1.0,3.0,2.0,130.0,1350000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 94 m² à Casablanca,Casablanca,2.0,2.0,2.0,94.0,890000.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 100 m² à Safi,Safi,1.0,4.0,2.0,100.0,440000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement de luxe de 52m à ain sebaa,Casablanca,1.0,2.0,1.0,52.0,620000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 85 m² à Casablanca,Casablanca,1.0,3.0,2.0,85.0,977000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 82m² à Agadir,Agadir,1.0,2.0,2.0,82.0,820000.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 101m à bourgogne,Casablanca,2.0,2.0,2.0,96.0,1100000.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
APPARTEMENT A LOUÉ SUR HAY RIAD PRESTIGIA,Rabat,1.0,3.0,2.0,130.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
Appartement à vendre 40 m² à Marrakech,Marrakech,1.0,1.0,1.0,40.0,730000.0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 79m² à Casablanca,Casablanca,1.0,2.0,1.0,79.0,1400000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 97 m² à Temara,Temara,1.0,3.0,2.0,97.0,1520000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
Appartement à vendre 61 m² à Mohammedia,Mohammedia,1.0,2.0,1.0,61.0,470000.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
des appartement à vendre,Casablanca,1.0,2.0,2.0,116.0,890000.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement de standing 130 m2 à vendre à Agadir,Agadir,2.0,2.0,2.0,130.0,1600000.0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 90 m² à Temara,Temara,1.0,3.0,2.0,90.0,1650000.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
Appartement à vendre 84 m² à Temara,Temara,1.0,2.0,2.0,84.0,1750000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
ATTIRANT APPT RDC RES FERMÉE,Casablanca,1.0,2.0,1.0,71.0,700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Très bel apt/3Chambres/Résidence Sécurisée/Busway,Casablanca,2.0,3.0,2.0,84.0,800000.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement Chic 76 m² à Bouskoura,Bouskoura,1.0,2.0,2.0,76.0,800000.0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement neuf ascenseur parking,Casablanca,1.0,2.0,1.0,81.0,420000.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appart. 2ème étage 82 m2 Lot chaoui Bd tah,Casablanca,2.0,2.0,2.0,82.0,880000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Apt/132M²/Très Sécurisé/Moderne/Mosquée Badr,Casablanca,2.0,2.0,2.0,132.0,1450000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appart. 1èr etg Angle 78 m2 O.Taleb près Bd qods,Casablanca,1.0,2.0,1.0,78.0,850000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 44 m² à Casablanca,Casablanca,1.0,1.0,1.0,44.0,809000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
appartement avendre,Casablanca,2.0,2.0,2.0,93.0,890000.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 146 m² à Marrakech,Marrakech,2.0,3.0,2.0,146.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
Appartement 84 m² au complexe jardin du cabo,Cabo Negro,1.0,2.0,1.0,84.0,1350000.0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 86 m² à Agadir,Agadir,1.0,2.0,2.0,86.0,890000.0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 90 m² à Bouskoura,Bouskoura,1.0,2.0,2.0,90.0,799000.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement meublé à vendre 90 m² à Asilah,Asilah,2.0,2.0,1.0,90.0,840000.0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement 59 m² Perla Bouskoura,Bouskoura,1.0,2.0,2.0,59.0,585000.0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 144 m² à Tanger,Tanger,1.0,3.0,2.0,144.0,11000.0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Appartement à vendre oulfa à Casablanca,Casablanca,1.0,2.0,1.0,47.0,380000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 33 m² à Casablanca,Casablanca,1.0,1.0,1.0,33.0,770000.0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 51 m² à Casablanca,Casablanca,1.0,1.0,1.0,37.0,809000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 88 m² à Marrakech,Marrakech,1.0,3.0,2.0,88.0,980000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Appartement 70 m2 Rdc Secteur Wafa,Mohammedia,1.0,2.0,1.0,70.0,580000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement 103m² en Vente à Casablanca,Casablanca,1.0,2.0,2.0,103.0,890000.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement 89 m² Calme et Paisible à Bouskoura,Bouskoura,1.0,2.0,2.0,83.0,855000.0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appart 97m2 pres Mc Donald 5min Gueliz,Marrakech,1.0,2.0,1.0,97.0,1115500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 128 m² à Casablanca,Casablanca,1.0,3.0,2.0,128.0,7000.0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement Haut Standing Orienté Sud,Fès,3.0,3.0,3.0,151.0,1190000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
Appartement à vendre 90 m² à Temara,Temara,1.0,3.0,2.0,90.0,1280000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
apparemment 60m à Bournazil,Casablanca,1.0,1.0,1.0,60.0,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement 84 m²,Marrakech,1.0,3.0,1.0,84.0,600000.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Apt Sécurisé/Écoles Le Cèdre/Mundiapolis,Casablanca,2.0,2.0,2.0,87.0,890000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement 76 m² bien ensoleillé avec terrasse,Casablanca,1.0,2.0,2.0,71.0,17500.0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appt neuf 91 m2 de standing à vendre à AGADIR,Agadir,1.0,2.0,2.0,80.0,910000.0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 82 m² à Bouskoura,Bouskoura,1.0,2.0,2.0,82.0,759900.0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 83 m² à Bouskoura,Bouskoura,1.0,2.0,83.0,83.0,790000.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 56 m² à Casablanca,Casablanca,1.0,2.0,1.0,56.0,392000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Très bel apt 3chambres Résidence Sécurisée Busway,Casablanca,2.0,3.0,2.0,84.0,800000.0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement 2 chambres haut standing,Marrakech,1.0,2.0,2.0,81.0,1220000.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement 97 m² à Belvedere,Casablanca,2.0,2.0,2.0,97.0,1100000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Apt 132M² très Propre avec Terrasse Mosquée Badr,Casablanca,2.0,2.0,2.0,132.0,1450000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Très bel Apt 132m² Sécurisé Mosquée Badr/Terrasse,Casablanca,2.0,2.0,2.0,132.0,1450000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre à HAY DAKHLA Agadir,Agadir,1.0,2.0,2.0,72.0,780000.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement de 84 m² à vendre,Casablanca,1.0,2.0,2.0,84.0,700000.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement 110 m² à Casablanca,Casablanca,2.0,3.0,2.0,110.0,690000.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 132 m² à Rabat,Rabat,2.0,2.0,2.0,132.0,1500000.0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
Appartement économique à vendre,Salé,1.0,2.0,1.0,55.0,190000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appart 2 chambres 2 salons allal fassi à Nfis1,Marrakech,1.0,2.0,1.0,96.0,900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 147 m² à Casablanca,Casablanca,2.0,3.0,3.0,147.0,1500000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
